TIME_PERIOD,variable,value,Country,Frequency
2016-07-01,PCPI_IX,129.872407845996,MM,M
2016-08-01,PCPI_IX,130.143152735472,MM,M
2016-09-01,PCPI_IX,130.00226355029,MM,M
2016-10-01,PCPI_IX,130.48078796097,MM,M
2016-11-01,PCPI_IX,131.614327829578,MM,M
2016-12-01,PCPI_IX,132.390827239163,MM,M
2017-01-01,PCPI_IX,132.412722778916,MM,M
2017-02-01,PCPI_IX,132.729803594147,MM,M
2017-03-01,PCPI_IX,131.960314682862,MM,M
2017-04-01,PCPI_IX,132.066540870047,MM,M
2017-05-01,PCPI_IX,132.421316612706,MM,M
2017-06-01,PCPI_IX,132.584283047153,MM,M
2017-07-01,PCPI_IX,132.858302895426,MM,M
2017-08-01,PCPI_IX,133.269363509078,MM,M
2017-09-01,PCPI_IX,134.426296438056,MM,M
2017-10-01,PCPI_IX,135.696035048456,MM,M
2017-11-01,PCPI_IX,137.504061121565,MM,M
2017-12-01,PCPI_IX,138.285221797349,MM,M
2018-01-01,PCPI_IX,139.33826729329,MM,M
2018-02-01,PCPI_IX,139.508469924652,MM,M
2018-03-01,PCPI_IX,139.111065445283,MM,M
2018-04-01,PCPI_IX,139.823210000008,MM,M
2018-05-01,PCPI_IX,140.239744839275,MM,M
2018-06-01,PCPI_IX,141.133849399218,MM,M
2018-07-01,PCPI_IX,142.90551967483,MM,M
2018-08-01,PCPI_IX,144.165299872034,MM,M
2018-09-01,PCPI_IX,145.970194550047,MM,M
2018-10-01,PCPI_IX,147.698818982132,MM,M
2018-11-01,PCPI_IX,148.951942244111,MM,M
2018-12-01,PCPI_IX,147.75220321237,MM,M
2019-01-01,PCPI_IX,147.892004960458,MM,M
2019-02-01,PCPI_IX,148.84503549697,MM,M
2019-03-01,PCPI_IX,150.130840351262,MM,M
2019-04-01,PCPI_IX,152.030083866165,MM,M
2019-05-01,PCPI_IX,153.656471880121,MM,M
2019-06-01,PCPI_IX,154.556287315417,MM,M
2019-07-01,PCPI_IX,158.444960275253,MM,M
2019-08-01,PCPI_IX,159.120251253901,MM,M
2019-09-01,PCPI_IX,159.853772299815,MM,M
2019-10-01,PCPI_IX,160.58482472832,MM,M
2019-11-01,PCPI_IX,161.256348272495,MM,M
2019-12-01,PCPI_IX,161.718679474434,MM,M
2020-01-01,PCPI_IX,161.334744422077,MM,M
2020-02-01,PCPI_IX,161.29,MM,M
2020-03-01,PCPI_IX,160.06,MM,M
2020-04-01,PCPI_IX,159.997219928347,MM,M
2020-05-01,PCPI_IX,160.119189394527,MM,M
2020-06-01,PCPI_IX,160.984414893082,MM,M
2020-07-01,PCPI_IX,161.144171643148,MM,M
2020-08-01,PCPI_IX,162.052658599533,MM,M
2020-09-01,PCPI_IX,163.104696726232,MM,M
2020-10-01,PCPI_IX,162.997193322362,MM,M
2020-11-01,PCPI_IX,162.81956990147,MM,M
2020-12-01,PCPI_IX,NA,MM,M
2021-01-01,PCPI_IX,NA,MM,M
2021-02-01,PCPI_IX,NA,MM,M
2021-03-01,PCPI_IX,NA,MM,M
2021-04-01,PCPI_IX,NA,MM,M
2021-05-01,PCPI_IX,NA,MM,M
2021-06-01,PCPI_IX,NA,MM,M
2021-07-01,PCPI_IX,NA,MM,M
2021-08-01,PCPI_IX,NA,MM,M
2021-09-01,PCPI_IX,NA,MM,M
2021-10-01,PCPI_IX,NA,MM,M
2021-11-01,PCPI_IX,NA,MM,M
2021-12-01,PCPI_IX,NA,MM,M
2022-01-01,PCPI_IX,NA,MM,M
2022-02-01,PCPI_IX,NA,MM,M
2022-03-01,PCPI_IX,NA,MM,M
2022-04-01,PCPI_IX,NA,MM,M
2022-05-01,PCPI_IX,NA,MM,M
2022-06-01,PCPI_IX,NA,MM,M
2022-07-01,PCPI_IX,NA,MM,M
2022-08-01,PCPI_IX,NA,MM,M
2022-09-01,PCPI_IX,NA,MM,M
2022-10-01,PCPI_IX,NA,MM,M
2022-11-01,PCPI_IX,NA,MM,M
2022-12-01,PCPI_IX,NA,MM,M
2023-01-01,PCPI_IX,NA,MM,M
2023-02-01,PCPI_IX,NA,MM,M
2023-03-01,PCPI_IX,NA,MM,M
2023-04-01,PCPI_IX,NA,MM,M
2023-05-01,PCPI_IX,NA,MM,M
2023-06-01,PCPI_IX,NA,MM,M
2023-07-01,PCPI_IX,NA,MM,M
2023-08-01,PCPI_IX,NA,MM,M
2023-09-01,PCPI_IX,NA,MM,M
2023-10-01,PCPI_IX,NA,MM,M
2023-11-01,PCPI_IX,NA,MM,M
2023-12-01,PCPI_IX,NA,MM,M
2015-01-01,PCPI_IX,125.28731720166,CD,M
2015-02-01,PCPI_IX,125.321720633261,CD,M
2015-03-01,PCPI_IX,125.390342748056,CD,M
2015-04-01,PCPI_IX,125.475593029296,CD,M
2015-05-01,PCPI_IX,125.537556770849,CD,M
2015-06-01,PCPI_IX,125.607419900845,CD,M
2015-07-01,PCPI_IX,125.699599576237,CD,M
2015-08-01,PCPI_IX,125.781198922206,CD,M
2015-09-01,PCPI_IX,125.858309109109,CD,M
2015-10-01,PCPI_IX,125.978358032578,CD,M
2015-11-01,PCPI_IX,126.070527408191,CD,M
2015-12-01,PCPI_IX,126.214520974426,CD,M
2016-01-01,PCPI_IX,126.320075661554,CD,M
2016-02-01,PCPI_IX,126.433590034585,CD,M
2016-03-01,PCPI_IX,126.641298065353,CD,M
2016-04-01,PCPI_IX,126.816878608678,CD,M
2016-05-01,PCPI_IX,126.967022589382,CD,M
2016-06-01,PCPI_IX,127.371130723477,CD,M
2016-07-01,PCPI_IX,128.092047373979,CD,M
2016-08-01,PCPI_IX,128.86412735748,CD,M
2016-09-01,PCPI_IX,129.99343638925,CD,M
2016-10-01,PCPI_IX,131.53698821854,CD,M
2016-11-01,PCPI_IX,133.594170140266,CD,M
2016-12-01,PCPI_IX,139.116753312085,CD,M
2017-01-01,PCPI_IX,141.685004603094,CD,M
2017-02-01,PCPI_IX,144.435574703246,CD,M
2017-03-01,PCPI_IX,NA,CD,M
2017-04-01,PCPI_IX,NA,CD,M
2017-05-01,PCPI_IX,NA,CD,M
2017-06-01,PCPI_IX,NA,CD,M
2017-07-01,PCPI_IX,NA,CD,M
2017-08-01,PCPI_IX,NA,CD,M
2017-09-01,PCPI_IX,NA,CD,M
2017-10-01,PCPI_IX,NA,CD,M
2017-11-01,PCPI_IX,NA,CD,M
2017-12-01,PCPI_IX,NA,CD,M
2018-01-01,PCPI_IX,NA,CD,M
2018-02-01,PCPI_IX,NA,CD,M
2018-03-01,PCPI_IX,NA,CD,M
2018-04-01,PCPI_IX,NA,CD,M
2018-05-01,PCPI_IX,NA,CD,M
2018-06-01,PCPI_IX,NA,CD,M
2018-07-01,PCPI_IX,NA,CD,M
2018-08-01,PCPI_IX,NA,CD,M
2018-09-01,PCPI_IX,NA,CD,M
2018-10-01,PCPI_IX,NA,CD,M
2018-11-01,PCPI_IX,NA,CD,M
2018-12-01,PCPI_IX,NA,CD,M
2019-01-01,PCPI_IX,NA,CD,M
2019-02-01,PCPI_IX,NA,CD,M
2019-03-01,PCPI_IX,NA,CD,M
2019-04-01,PCPI_IX,NA,CD,M
2019-05-01,PCPI_IX,NA,CD,M
2019-06-01,PCPI_IX,NA,CD,M
2019-07-01,PCPI_IX,NA,CD,M
2019-08-01,PCPI_IX,NA,CD,M
2019-09-01,PCPI_IX,NA,CD,M
2019-10-01,PCPI_IX,NA,CD,M
2019-11-01,PCPI_IX,NA,CD,M
2019-12-01,PCPI_IX,NA,CD,M
2020-01-01,PCPI_IX,NA,CD,M
2020-02-01,PCPI_IX,NA,CD,M
2020-03-01,PCPI_IX,NA,CD,M
2020-04-01,PCPI_IX,NA,CD,M
2020-05-01,PCPI_IX,NA,CD,M
2020-06-01,PCPI_IX,NA,CD,M
2020-07-01,PCPI_IX,NA,CD,M
2020-08-01,PCPI_IX,NA,CD,M
2020-09-01,PCPI_IX,NA,CD,M
2020-10-01,PCPI_IX,NA,CD,M
2020-11-01,PCPI_IX,NA,CD,M
2020-12-01,PCPI_IX,NA,CD,M
2021-01-01,PCPI_IX,NA,CD,M
2021-02-01,PCPI_IX,NA,CD,M
2021-03-01,PCPI_IX,NA,CD,M
2021-04-01,PCPI_IX,NA,CD,M
2021-05-01,PCPI_IX,NA,CD,M
2021-06-01,PCPI_IX,NA,CD,M
2021-07-01,PCPI_IX,NA,CD,M
2021-08-01,PCPI_IX,NA,CD,M
2021-09-01,PCPI_IX,NA,CD,M
2021-10-01,PCPI_IX,NA,CD,M
2021-11-01,PCPI_IX,NA,CD,M
2021-12-01,PCPI_IX,NA,CD,M
2022-01-01,PCPI_IX,NA,CD,M
2022-02-01,PCPI_IX,NA,CD,M
2022-03-01,PCPI_IX,NA,CD,M
2022-04-01,PCPI_IX,NA,CD,M
2022-05-01,PCPI_IX,NA,CD,M
2022-06-01,PCPI_IX,NA,CD,M
2022-07-01,PCPI_IX,NA,CD,M
2022-08-01,PCPI_IX,NA,CD,M
2022-09-01,PCPI_IX,NA,CD,M
2022-10-01,PCPI_IX,NA,CD,M
2022-11-01,PCPI_IX,NA,CD,M
2022-12-01,PCPI_IX,NA,CD,M
2023-01-01,PCPI_IX,NA,CD,M
2023-02-01,PCPI_IX,NA,CD,M
2023-03-01,PCPI_IX,NA,CD,M
2023-04-01,PCPI_IX,NA,CD,M
2023-05-01,PCPI_IX,NA,CD,M
2023-06-01,PCPI_IX,NA,CD,M
2023-07-01,PCPI_IX,NA,CD,M
2023-08-01,PCPI_IX,NA,CD,M
2023-09-01,PCPI_IX,NA,CD,M
2023-10-01,PCPI_IX,NA,CD,M
2023-11-01,PCPI_IX,NA,CD,M
2023-12-01,PCPI_IX,NA,CD,M
2015-01-01,PCPI_IX,105.42,NC,M
2015-02-01,PCPI_IX,105.08,NC,M
2015-03-01,PCPI_IX,105.25,NC,M
2015-04-01,PCPI_IX,104.96,NC,M
2015-05-01,PCPI_IX,104.93,NC,M
2015-06-01,PCPI_IX,105.45,NC,M
2015-07-01,PCPI_IX,105.49,NC,M
2015-08-01,PCPI_IX,105.94,NC,M
2015-09-01,PCPI_IX,106.05,NC,M
2015-10-01,PCPI_IX,106.32,NC,M
2015-11-01,PCPI_IX,106.26,NC,M
2015-12-01,PCPI_IX,106.32,NC,M
2016-01-01,PCPI_IX,106.28,NC,M
2016-02-01,PCPI_IX,105.8,NC,M
2016-03-01,PCPI_IX,106.23,NC,M
2016-04-01,PCPI_IX,106.12,NC,M
2016-05-01,PCPI_IX,105.76,NC,M
2016-06-01,PCPI_IX,106.07,NC,M
2016-07-01,PCPI_IX,106.34,NC,M
2016-08-01,PCPI_IX,106.52,NC,M
2016-09-01,PCPI_IX,106.41,NC,M
2016-10-01,PCPI_IX,106.14,NC,M
2016-11-01,PCPI_IX,106.18,NC,M
2016-12-01,PCPI_IX,106.95,NC,M
2017-01-01,PCPI_IX,107.27,NC,M
2017-02-01,PCPI_IX,NA,NC,M
2017-03-01,PCPI_IX,NA,NC,M
2017-04-01,PCPI_IX,NA,NC,M
2017-05-01,PCPI_IX,NA,NC,M
2017-06-01,PCPI_IX,NA,NC,M
2017-07-01,PCPI_IX,NA,NC,M
2017-08-01,PCPI_IX,NA,NC,M
2017-09-01,PCPI_IX,NA,NC,M
2017-10-01,PCPI_IX,NA,NC,M
2017-11-01,PCPI_IX,NA,NC,M
2017-12-01,PCPI_IX,NA,NC,M
2018-01-01,PCPI_IX,NA,NC,M
2018-02-01,PCPI_IX,NA,NC,M
2018-03-01,PCPI_IX,NA,NC,M
2018-04-01,PCPI_IX,NA,NC,M
2018-05-01,PCPI_IX,NA,NC,M
2018-06-01,PCPI_IX,NA,NC,M
2018-07-01,PCPI_IX,NA,NC,M
2018-08-01,PCPI_IX,NA,NC,M
2018-09-01,PCPI_IX,NA,NC,M
2018-10-01,PCPI_IX,NA,NC,M
2018-11-01,PCPI_IX,NA,NC,M
2018-12-01,PCPI_IX,NA,NC,M
2019-01-01,PCPI_IX,NA,NC,M
2019-02-01,PCPI_IX,NA,NC,M
2019-03-01,PCPI_IX,NA,NC,M
2019-04-01,PCPI_IX,NA,NC,M
2019-05-01,PCPI_IX,NA,NC,M
2019-06-01,PCPI_IX,NA,NC,M
2019-07-01,PCPI_IX,NA,NC,M
2019-08-01,PCPI_IX,NA,NC,M
2019-09-01,PCPI_IX,NA,NC,M
2019-10-01,PCPI_IX,NA,NC,M
2019-11-01,PCPI_IX,NA,NC,M
2019-12-01,PCPI_IX,NA,NC,M
2020-01-01,PCPI_IX,NA,NC,M
2020-02-01,PCPI_IX,NA,NC,M
2020-03-01,PCPI_IX,NA,NC,M
2020-04-01,PCPI_IX,NA,NC,M
2020-05-01,PCPI_IX,NA,NC,M
2020-06-01,PCPI_IX,NA,NC,M
2020-07-01,PCPI_IX,NA,NC,M
2020-08-01,PCPI_IX,NA,NC,M
2020-09-01,PCPI_IX,NA,NC,M
2020-10-01,PCPI_IX,NA,NC,M
2020-11-01,PCPI_IX,NA,NC,M
2020-12-01,PCPI_IX,NA,NC,M
2021-01-01,PCPI_IX,NA,NC,M
2021-02-01,PCPI_IX,NA,NC,M
2021-03-01,PCPI_IX,NA,NC,M
2021-04-01,PCPI_IX,NA,NC,M
2021-05-01,PCPI_IX,NA,NC,M
2021-06-01,PCPI_IX,NA,NC,M
2021-07-01,PCPI_IX,NA,NC,M
2021-08-01,PCPI_IX,NA,NC,M
2021-09-01,PCPI_IX,NA,NC,M
2021-10-01,PCPI_IX,NA,NC,M
2021-11-01,PCPI_IX,NA,NC,M
2021-12-01,PCPI_IX,NA,NC,M
2022-01-01,PCPI_IX,NA,NC,M
2022-02-01,PCPI_IX,NA,NC,M
2022-03-01,PCPI_IX,NA,NC,M
2022-04-01,PCPI_IX,NA,NC,M
2022-05-01,PCPI_IX,NA,NC,M
2022-06-01,PCPI_IX,NA,NC,M
2022-07-01,PCPI_IX,NA,NC,M
2022-08-01,PCPI_IX,NA,NC,M
2022-09-01,PCPI_IX,NA,NC,M
2022-10-01,PCPI_IX,NA,NC,M
2022-11-01,PCPI_IX,NA,NC,M
2022-12-01,PCPI_IX,NA,NC,M
2023-01-01,PCPI_IX,NA,NC,M
2023-02-01,PCPI_IX,NA,NC,M
2023-03-01,PCPI_IX,NA,NC,M
2023-04-01,PCPI_IX,NA,NC,M
2023-05-01,PCPI_IX,NA,NC,M
2023-06-01,PCPI_IX,NA,NC,M
2023-07-01,PCPI_IX,NA,NC,M
2023-08-01,PCPI_IX,NA,NC,M
2023-09-01,PCPI_IX,NA,NC,M
2023-10-01,PCPI_IX,NA,NC,M
2023-11-01,PCPI_IX,NA,NC,M
2023-12-01,PCPI_IX,NA,NC,M
2015-01-01,PCPI_IX,87.7576638503794,VN,M
2015-02-01,PCPI_IX,87.7137850184542,VN,M
2015-03-01,PCPI_IX,87.8453556959819,VN,M
2015-04-01,PCPI_IX,87.9683391939563,VN,M
2015-05-01,PCPI_IX,88.1090885366666,VN,M
2015-06-01,PCPI_IX,88.4174703465448,VN,M
2015-07-01,PCPI_IX,88.5324130579955,VN,M
2015-08-01,PCPI_IX,88.4704403688546,VN,M
2015-09-01,PCPI_IX,88.2846524440803,VN,M
2015-10-01,PCPI_IX,88.3817655617687,VN,M
2015-11-01,PCPI_IX,88.4438095611931,VN,M
2015-12-01,PCPI_IX,88.4585796773898,VN,M
2016-01-01,PCPI_IX,88.4569874229555,VN,M
2016-02-01,PCPI_IX,88.8277991142329,VN,M
2016-03-01,PCPI_IX,89.3336734301887,VN,M
2016-04-01,PCPI_IX,89.6327625688322,VN,M
2016-05-01,PCPI_IX,90.117496548805,VN,M
2016-06-01,PCPI_IX,90.5360923202741,VN,M
2016-07-01,PCPI_IX,90.6519785184439,VN,M
2016-08-01,PCPI_IX,90.7448061444472,VN,M
2016-09-01,PCPI_IX,91.2376411866175,VN,M
2016-10-01,PCPI_IX,91.9965558860075,VN,M
2016-11-01,PCPI_IX,92.4387833301518,VN,M
2016-12-01,PCPI_IX,92.6490815622275,VN,M
2017-01-01,PCPI_IX,93.0719319704778,VN,M
2017-02-01,PCPI_IX,93.2895341474247,VN,M
2017-03-01,PCPI_IX,93.4835763784516,VN,M
2017-04-01,PCPI_IX,93.4865678528954,VN,M
2017-05-01,PCPI_IX,92.9934795067133,VN,M
2017-06-01,PCPI_IX,92.8343676632769,VN,M
2017-07-01,PCPI_IX,92.9362069646037,VN,M
2017-08-01,PCPI_IX,93.7886178548828,VN,M
2017-09-01,PCPI_IX,94.3439402612016,VN,M
2017-10-01,PCPI_IX,94.734146798122,VN,M
2017-11-01,PCPI_IX,94.858722201162,VN,M
2017-12-01,PCPI_IX,95.054510603785,VN,M
2018-01-01,PCPI_IX,95.5374825721629,VN,M
2018-02-01,PCPI_IX,96.2322311454272,VN,M
2018-03-01,PCPI_IX,95.9732702114157,VN,M
2018-04-01,PCPI_IX,96.0533119187719,VN,M
2018-05-01,PCPI_IX,96.5801643346464,VN,M
2018-06-01,PCPI_IX,97.1678546346231,VN,M
2018-07-01,PCPI_IX,97.0798205583239,VN,M
2018-08-01,PCPI_IX,97.518718427068,VN,M
2018-09-01,PCPI_IX,98.0974920209329,VN,M
2018-10-01,PCPI_IX,98.4227833044736,VN,M
2018-11-01,PCPI_IX,98.1389319974239,VN,M
2018-12-01,PCPI_IX,97.8899535269468,VN,M
2019-01-01,PCPI_IX,97.9860814613103,VN,M
2019-02-01,PCPI_IX,98.7715378903035,VN,M
2019-03-01,PCPI_IX,98.564512746886,VN,M
2019-04-01,PCPI_IX,98.8697670428627,VN,M
2019-05-01,PCPI_IX,99.3571949943838,VN,M
2019-06-01,PCPI_IX,99.2655876605995,VN,M
2019-07-01,PCPI_IX,99.4458539677911,VN,M
2019-08-01,PCPI_IX,99.7244018047544,VN,M
2019-09-01,PCPI_IX,100.038832843645,VN,M
2019-10-01,PCPI_IX,100.624160054613,VN,M
2019-11-01,PCPI_IX,101.592768219299,VN,M
2019-12-01,PCPI_IX,103.014051046687,VN,M
2020-01-01,PCPI_IX,104.284008267991,VN,M
2020-02-01,PCPI_IX,104.109853974183,VN,M
2020-03-01,PCPI_IX,103.36317810148,VN,M
2020-04-01,PCPI_IX,101.768387626552,VN,M
2020-05-01,PCPI_IX,101.737653573489,VN,M
2020-06-01,PCPI_IX,102.407494284617,VN,M
2020-07-01,PCPI_IX,102.816407409295,VN,M
2020-08-01,PCPI_IX,102.8928,VN,M
2020-09-01,PCPI_IX,103.020901536,VN,M
2020-10-01,PCPI_IX,103.109396490419,VN,M
2020-11-01,PCPI_IX,103.100735301114,VN,M
2020-12-01,PCPI_IX,103.206722857004,VN,M
2021-01-01,PCPI_IX,103.271123852066,VN,M
2021-02-01,PCPI_IX,104.838882783265,VN,M
2021-03-01,PCPI_IX,104.558229094054,VN,M
2021-04-01,PCPI_IX,104.518183292311,VN,M
2021-05-01,PCPI_IX,104.683740094646,VN,M
2021-06-01,PCPI_IX,104.879917423583,VN,M
2021-07-01,PCPI_IX,105.532690029628,VN,M
2021-08-01,PCPI_IX,105.794305568211,VN,M
2021-09-01,PCPI_IX,105.143141617439,VN,M
2021-10-01,PCPI_IX,104.929595896814,VN,M
2021-11-01,PCPI_IX,105.266314970047,VN,M
2021-12-01,PCPI_IX,105.075151342061,VN,M
2022-01-01,PCPI_IX,105.276475332032,VN,M
2022-02-01,PCPI_IX,106.331766720761,VN,M
2022-03-01,PCPI_IX,107.07789672784,VN,M
2022-04-01,PCPI_IX,107.275348369407,VN,M
2022-05-01,PCPI_IX,107.680741910894,VN,M
2022-06-01,PCPI_IX,108.418785715952,VN,M
2022-07-01,PCPI_IX,108.847365175887,VN,M
2022-08-01,PCPI_IX,108.852807544146,VN,M
2022-09-01,PCPI_IX,109.286150570979,VN,M
2022-10-01,PCPI_IX,109.444834061608,VN,M
2022-11-01,PCPI_IX,109.868604459095,VN,M
2022-12-01,PCPI_IX,109.854870883537,VN,M
2023-01-01,PCPI_IX,110.42095303320001,VN,M
2023-02-01,PCPI_IX,110.916632691366,VN,M
2023-03-01,PCPI_IX,110.666072018116,VN,M
2023-04-01,PCPI_IX,110.287040721454,VN,M
2023-05-01,PCPI_IX,110.295312249508,VN,M
2023-06-01,PCPI_IX,110.590241914464,VN,M
2023-07-01,PCPI_IX,111.093206334691,VN,M
2023-08-01,PCPI_IX,112.072048575705,VN,M
2023-09-01,PCPI_IX,113.282314628275,VN,M
2023-10-01,PCPI_IX,113.375432690899,VN,M
2023-11-01,PCPI_IX,113.657170641136,VN,M
2023-12-01,PCPI_IX,113.788785644738,VN,M
2015-01-01,PCPI_IX,102.789228062389,SC,M
2015-02-01,PCPI_IX,103.364401748512,SC,M
2015-03-01,PCPI_IX,105.940421509637,SC,M
2015-04-01,PCPI_IX,103.89482056913,SC,M
2015-05-01,PCPI_IX,103.784854575234,SC,M
2015-06-01,PCPI_IX,104.304243317031,SC,M
2015-07-01,PCPI_IX,104.386997867498,SC,M
2015-08-01,PCPI_IX,104.701316895522,SC,M
2015-09-01,PCPI_IX,104.524844132074,SC,M
2015-10-01,PCPI_IX,103.816241578223,SC,M
2015-11-01,PCPI_IX,103.669237766546,SC,M
2015-12-01,PCPI_IX,103.326721265279,SC,M
2016-01-01,PCPI_IX,102.67353503879,SC,M
2016-02-01,PCPI_IX,102.723635350935,SC,M
2016-03-01,PCPI_IX,102.503930700411,SC,M
2016-04-01,PCPI_IX,102.751006186706,SC,M
2016-05-01,PCPI_IX,102.536284164042,SC,M
2016-06-01,PCPI_IX,102.839230151501,SC,M
2016-07-01,PCPI_IX,103.666513228957,SC,M
2016-08-01,PCPI_IX,103.031108177117,SC,M
2016-09-01,PCPI_IX,103.471977614945,SC,M
2016-10-01,PCPI_IX,103.264871892436,SC,M
2016-11-01,PCPI_IX,103.276388630801,SC,M
2016-12-01,PCPI_IX,103.086522608675,SC,M
2017-01-01,PCPI_IX,104.19,SC,M
2017-02-01,PCPI_IX,104.25,SC,M
2017-03-01,PCPI_IX,104.44,SC,M
2017-04-01,PCPI_IX,105.07,SC,M
2017-05-01,PCPI_IX,105.8,SC,M
2017-06-01,PCPI_IX,106.64,SC,M
2017-07-01,PCPI_IX,106.94,SC,M
2017-08-01,PCPI_IX,107.09,SC,M
2017-09-01,PCPI_IX,106.82,SC,M
2017-10-01,PCPI_IX,106.84,SC,M
2017-11-01,PCPI_IX,106.36,SC,M
2017-12-01,PCPI_IX,106.69,SC,M
2018-01-01,PCPI_IX,108.878051076309,SC,M
2018-02-01,PCPI_IX,109.337115342607,SC,M
2018-03-01,PCPI_IX,109.309726691673,SC,M
2018-04-01,PCPI_IX,109.469284417978,SC,M
2018-05-01,PCPI_IX,109.596819528401,SC,M
2018-06-01,PCPI_IX,109.839760907876,SC,M
2018-07-01,PCPI_IX,110.288190876929,SC,M
2018-08-01,PCPI_IX,110.07,SC,M
2018-09-01,PCPI_IX,110.31,SC,M
2018-10-01,PCPI_IX,110.51,SC,M
2018-11-01,PCPI_IX,110.29,SC,M
2018-12-01,PCPI_IX,110.299957703215,SC,M
2019-01-01,PCPI_IX,111.44,SC,M
2019-02-01,PCPI_IX,111.59,SC,M
2019-03-01,PCPI_IX,111.51,SC,M
2019-04-01,PCPI_IX,111.68,SC,M
2019-05-01,PCPI_IX,111.87,SC,M
2019-06-01,PCPI_IX,111.9,SC,M
2019-07-01,PCPI_IX,111.97,SC,M
2019-08-01,PCPI_IX,112.02,SC,M
2019-09-01,PCPI_IX,111.87,SC,M
2019-10-01,PCPI_IX,111.84,SC,M
2019-11-01,PCPI_IX,112.16,SC,M
2019-12-01,PCPI_IX,112.17,SC,M
2020-01-01,PCPI_IX,112.33,SC,M
2020-02-01,PCPI_IX,112.44,SC,M
2020-03-01,PCPI_IX,112.45,SC,M
2020-04-01,PCPI_IX,111.76,SC,M
2020-05-01,PCPI_IX,111.67,SC,M
2020-06-01,PCPI_IX,112.11,SC,M
2020-07-01,PCPI_IX,113.07,SC,M
2020-08-01,PCPI_IX,113.36,SC,M
2020-09-01,PCPI_IX,113.88,SC,M
2020-10-01,PCPI_IX,114,SC,M
2020-11-01,PCPI_IX,114.68,SC,M
2020-12-01,PCPI_IX,116.41,SC,M
2021-01-01,PCPI_IX,120.88,SC,M
2021-02-01,PCPI_IX,122.2,SC,M
2021-03-01,PCPI_IX,123.23,SC,M
2021-04-01,PCPI_IX,123.7,SC,M
2021-05-01,PCPI_IX,124.36,SC,M
2021-06-01,PCPI_IX,124.72,SC,M
2021-07-01,PCPI_IX,125.08,SC,M
2021-08-01,PCPI_IX,125.27,SC,M
2021-09-01,PCPI_IX,125.04,SC,M
2021-10-01,PCPI_IX,125.39,SC,M
2021-11-01,PCPI_IX,125.42,SC,M
2021-12-01,PCPI_IX,125.55,SC,M
2022-01-01,PCPI_IX,125.56,SC,M
2022-02-01,PCPI_IX,125.85,SC,M
2022-03-01,PCPI_IX,125.96,SC,M
2022-04-01,PCPI_IX,126.42,SC,M
2022-05-01,PCPI_IX,126.96,SC,M
2022-06-01,PCPI_IX,127.28,SC,M
2022-07-01,PCPI_IX,127.95,SC,M
2022-08-01,PCPI_IX,128.8,SC,M
2022-09-01,PCPI_IX,128.74,SC,M
2022-10-01,PCPI_IX,129.05,SC,M
2022-11-01,PCPI_IX,128.7,SC,M
2022-12-01,PCPI_IX,128.72,SC,M
2023-01-01,PCPI_IX,128.57,SC,M
2023-02-01,PCPI_IX,127.27,SC,M
2023-03-01,PCPI_IX,127.11,SC,M
2023-04-01,PCPI_IX,127.13,SC,M
2023-05-01,PCPI_IX,125.66,SC,M
2023-06-01,PCPI_IX,125.62,SC,M
2023-07-01,PCPI_IX,125.42,SC,M
2023-08-01,PCPI_IX,125.66,SC,M
2023-09-01,PCPI_IX,125.56,SC,M
2023-10-01,PCPI_IX,125.62,SC,M
2023-11-01,PCPI_IX,125.29,SC,M
2023-12-01,PCPI_IX,125.24,SC,M
2015-01-01,PCPI_IX,98.8569672451443,LA,M
2015-02-01,PCPI_IX,98.5675665256271,LA,M
2015-03-01,PCPI_IX,98.677623010135,LA,M
2015-04-01,PCPI_IX,99.274077684828,LA,M
2015-05-01,PCPI_IX,99.6255704992183,LA,M
2015-06-01,PCPI_IX,99.9300038821225,LA,M
2015-07-01,PCPI_IX,100.063329635861,LA,M
2015-08-01,PCPI_IX,100.309816215882,LA,M
2015-09-01,PCPI_IX,100.431199726215,LA,M
2015-10-01,PCPI_IX,100.491992657078,LA,M
2015-11-01,PCPI_IX,100.323529586891,LA,M
2015-12-01,PCPI_IX,100,LA,M
2016-01-01,PCPI_IX,99.6861276679707,LA,M
2016-02-01,PCPI_IX,99.8645035470555,LA,M
2016-03-01,PCPI_IX,99.7886823594175,LA,M
2016-04-01,PCPI_IX,100.229212960758,LA,M
2016-05-01,PCPI_IX,100.793982155608,LA,M
2016-06-01,PCPI_IX,101.552921498602,LA,M
2016-07-01,PCPI_IX,102.03802912604,LA,M
2016-08-01,PCPI_IX,102.165732362922,LA,M
2016-09-01,PCPI_IX,102.27600492057,LA,M
2016-10-01,PCPI_IX,102.35677516585,LA,M
2016-11-01,PCPI_IX,102.420260031599,LA,M
2016-12-01,PCPI_IX,102.487325484011,LA,M
2017-01-01,PCPI_IX,101.946500852135,LA,M
2017-02-01,PCPI_IX,101.528271329038,LA,M
2017-03-01,PCPI_IX,101.538656532548,LA,M
2017-04-01,PCPI_IX,101.750085271456,LA,M
2017-05-01,PCPI_IX,101.87726194842,LA,M
2017-06-01,PCPI_IX,101.971979826007,LA,M
2017-07-01,PCPI_IX,102.006332110665,LA,M
2017-08-01,PCPI_IX,102.326077105812,LA,M
2017-09-01,PCPI_IX,102.595466634416,LA,M
2017-10-01,PCPI_IX,102.85466958946,LA,M
2017-11-01,PCPI_IX,102.659991151451,LA,M
